date time,depth,DOXY [ml/L],DOXY_1_QC
2024-04-10T10:00:49Z,2,6.887,2
2024-04-10T11:00:49Z,2,6.404,2
2024-04-10T12:00:49Z,2,6.497,2
2024-04-10T13:00:49Z,2,6.649,2
2024-04-10T14:00:49Z,2,6.486,2
2024-04-10T15:00:49Z,2,6.412,2
2024-04-10T16:00:49Z,2,6.268,2
2024-04-10T17:00:49Z,2,6.134,2
2024-04-10T18:00:49Z,2,6.116,2
2024-04-10T19:00:49Z,2,6.051,2
2024-04-10T20:00:49Z,2,6.044,2
2024-04-10T21:00:49Z,2,6.031,2
2024-04-10T22:00:49Z,2,5.954,2
2024-04-10T23:00:49Z,2,6.015,2
2024-04-11T00:00:49Z,2,6.052,2
2024-04-11T01:00:49Z,2,5.901,2
2024-04-11T02:00:49Z,2,5.798,2
2024-04-11T03:00:49Z,2,5.697,2
2024-04-11T04:00:49Z,2,5.737,2
2024-04-11T05:00:49Z,2,5.624,2
2024-04-11T06:00:49Z,2,5.532,2
2024-04-11T07:00:49Z,2,5.424,2
2024-04-11T08:00:49Z,2,5.386,2
2024-04-11T09:00:49Z,2,5.433,2
2024-04-11T10:00:49Z,2,5.483,2
2024-04-11T11:00:49Z,2,5.545,2
2024-04-11T12:00:49Z,2,5.55,2
2024-04-11T13:00:49Z,2,5.522,2
2024-04-11T14:00:49Z,2,5.531,2
2024-04-11T15:00:49Z,2,5.483,2
2024-04-11T16:00:49Z,2,5.763,2
2024-04-11T17:00:49Z,2,5.867,2
2024-04-11T18:00:49Z,2,5.799,2
2024-04-11T19:00:49Z,2,5.542,2
2024-04-11T20:00:49Z,2,5.463,2
2024-04-11T21:00:49Z,2,5.52,2
2024-04-11T22:00:49Z,2,5.57,2
2024-04-11T23:00:49Z,2,5.673,2
2024-04-12T00:00:49Z,2,5.85,2
2024-04-12T01:00:49Z,2,5.654,2
2024-04-12T02:00:49Z,2,5.717,2
2024-04-12T03:00:49Z,2,5.848,2
2024-04-12T04:00:49Z,2,5.835,2
2024-04-12T05:00:49Z,2,5.707,2
2024-04-12T06:00:49Z,2,5.544,2
2024-04-12T07:00:49Z,2,5.418,2
2024-04-12T08:00:49Z,2,5.368,2
2024-04-12T09:00:49Z,2,5.395,2
2024-04-12T10:00:49Z,2,5.476,2
2024-04-12T11:00:49Z,2,5.364,2
2024-04-12T12:00:49Z,2,5.394,2
2024-04-12T13:00:49Z,2,5.556,2
2024-04-12T14:00:49Z,2,5.669,2
2024-04-12T15:00:49Z,2,5.766,2
2024-04-12T16:00:49Z,2,5.851,2
2024-04-12T17:00:49Z,2,5.78,2
2024-04-12T18:00:49Z,2,5.882,2
2024-04-12T19:00:49Z,2,5.739,2
2024-04-12T20:00:49Z,2,5.632,2
2024-04-12T21:00:49Z,2,5.421,2
2024-04-12T22:00:49Z,2,5.393,2
2024-04-12T23:00:49Z,2,5.422,2
2024-04-13T00:00:49Z,2,5.391,2
2024-04-13T01:00:49Z,2,5.366,2
2024-04-13T02:00:49Z,2,5.358,2
2024-04-13T03:00:49Z,2,5.366,2
2024-04-13T04:00:49Z,2,5.396,2
2024-04-13T05:00:49Z,2,5.221,2
2024-04-13T06:00:49Z,2,5.183,2
2024-04-13T07:00:49Z,2,5.478,2
2024-04-13T08:00:49Z,2,5.523,2
2024-04-13T09:00:49Z,2,5.489,2
2024-04-13T10:00:49Z,2,5.367,2
2024-04-13T11:00:49Z,2,5.308,2
2024-04-13T12:00:49Z,2,5.35,2
2024-04-13T13:00:49Z,2,5.361,2
2024-04-13T14:00:49Z,2,5.519,2
2024-04-13T15:00:49Z,2,5.53,2
2024-04-13T16:00:49Z,2,5.512,2
2024-04-13T17:00:49Z,2,5.526,2
2024-04-13T18:00:49Z,2,5.558,2
2024-04-13T19:00:49Z,2,5.55,2
2024-04-13T20:00:49Z,2,5.444,2
2024-04-13T21:00:49Z,2,5.408,2
2024-04-13T22:00:49Z,2,5.35,2
2024-04-13T23:00:49Z,2,5.438,2
2024-04-14T00:00:49Z,2,5.267,2
2024-04-14T01:00:49Z,2,5.253,2
2024-04-14T02:00:49Z,2,5.503,2
2024-04-14T03:00:49Z,2,5.259,2
2024-04-14T04:00:49Z,2,5.489,2
2024-04-14T05:00:49Z,2,5.587,2
2024-04-14T06:00:49Z,2,5.588,2
2024-04-14T07:00:49Z,2,5.601,2
2024-04-14T08:00:49Z,2,5.652,2
2024-04-14T09:00:49Z,2,5.38,2
2024-04-14T10:00:49Z,2,5.415,2
2024-04-14T11:00:49Z,2,5.451,2
2024-04-14T12:00:49Z,2,5.519,2
2024-04-14T13:00:49Z,2,5.23,2
2024-04-14T14:00:49Z,2,5.611,2
2024-04-14T15:00:49Z,2,5.329,2
2024-04-14T16:00:49Z,2,5.392,2
2024-04-14T17:00:49Z,2,5.516,2
2024-04-14T18:00:49Z,2,5.469,2
2024-04-14T19:00:49Z,2,5.365,2
2024-04-14T20:00:49Z,2,5.571,2
2024-04-14T21:00:49Z,2,5.592,2
2024-04-14T22:00:49Z,2,5.566,2
2024-04-14T23:00:49Z,2,5.549,2
2024-04-15T00:00:49Z,2,5.552,2
2024-04-15T01:00:49Z,2,5.515,2
2024-04-15T02:00:49Z,2,5.513,2
2024-04-15T03:00:49Z,2,5.497,2
2024-04-15T04:00:49Z,2,5.481,2
2024-04-15T05:00:49Z,2,5.59,2
2024-04-15T06:00:49Z,2,5.504,2
2024-04-15T07:00:49Z,2,5.316,2
2024-04-15T08:00:49Z,2,5.574,2
2024-04-15T09:00:49Z,2,5.653,2
2024-04-15T10:00:49Z,2,5.717,2
2024-04-15T11:00:49Z,2,5.676,2
2024-04-15T12:00:49Z,2,5.766,2
2024-04-15T13:00:49Z,2,5.77,2
2024-04-15T14:00:49Z,2,5.811,2
2024-04-15T15:00:49Z,2,5.797,2
2024-04-15T16:00:49Z,2,5.771,2
2024-04-15T17:00:49Z,2,5.84,2
2024-04-15T18:00:49Z,2,5.662,2
2024-04-15T19:00:49Z,2,5.787,2
2024-04-15T20:00:49Z,2,5.681,2
2024-04-15T21:00:49Z,2,5.62,2
2024-04-15T22:00:49Z,2,5.597,2
2024-04-15T23:00:49Z,2,5.681,2
2024-04-16T00:00:49Z,2,5.677,2
2024-04-16T01:00:49Z,2,5.642,2
2024-04-16T02:00:49Z,2,5.659,2
2024-04-16T03:00:49Z,2,5.688,2
2024-04-16T04:00:49Z,2,5.671,2
2024-04-16T05:00:49Z,2,5.635,2
2024-04-16T06:00:49Z,2,5.621,2
2024-04-16T07:00:49Z,2,5.521,2
2024-04-16T08:00:49Z,2,5.569,2
2024-04-16T09:00:49Z,2,5.571,2
2024-04-16T10:00:49Z,2,5.64,2
2024-04-16T11:00:49Z,2,5.637,2
2024-04-16T12:00:49Z,2,5.51,2
2024-04-16T13:00:49Z,2,5.67,2
2024-04-16T14:00:49Z,2,5.741,2
2024-04-16T15:00:49Z,2,5.741,2
2024-04-16T16:00:49Z,2,5.661,2
2024-04-16T17:00:49Z,2,5.548,2
2024-04-16T18:00:49Z,2,5.566,2
2024-04-16T19:00:49Z,2,5.707,2
2024-04-16T20:00:49Z,2,5.7,2
2024-04-16T21:00:49Z,2,5.646,2
2024-04-16T22:00:49Z,2,5.735,2
2024-04-16T23:00:49Z,2,5.66,2
2024-04-17T00:00:49Z,2,5.573,2
2024-04-17T01:00:49Z,2,5.683,2
2024-04-17T02:00:49Z,2,5.667,2
2024-04-17T03:00:49Z,2,5.605,2
2024-04-17T04:00:49Z,2,5.57,2
2024-04-17T05:00:49Z,2,5.561,2
2024-04-17T06:00:49Z,2,5.525,2
2024-04-17T07:00:49Z,2,5.557,2
2024-04-17T08:00:49Z,2,5.569,2
2024-04-17T09:00:49Z,2,5.593,2
2024-04-17T10:00:49Z,2,5.579,2
2024-04-17T11:00:49Z,2,5.592,2
2024-04-17T12:00:49Z,2,5.693,2
2024-04-17T13:00:49Z,2,5.686,2
2024-04-17T14:00:49Z,2,5.726,2
2024-04-17T15:00:49Z,2,5.709,2
2024-04-17T16:00:49Z,2,5.599,2
2024-04-17T17:00:49Z,2,5.528,2
2024-04-17T18:00:49Z,2,5.489,2
2024-04-17T19:00:49Z,2,5.463,2
2024-04-17T20:00:49Z,2,5.44,2
2024-04-17T21:00:49Z,2,5.384,2
2024-04-17T22:00:49Z,2,5.372,2
2024-04-17T23:00:49Z,2,5.356,2
2024-04-18T00:00:49Z,2,5.331,2
2024-04-18T01:00:49Z,2,5.43,2
2024-04-18T02:00:49Z,2,5.365,2
2024-04-18T03:00:49Z,2,5.243,2
2024-04-18T04:00:49Z,2,5.174,2
2024-04-18T05:00:49Z,2,5.405,2
2024-04-18T06:00:49Z,2,5.401,2
2024-04-18T07:00:49Z,2,5.571,2
2024-04-18T08:00:49Z,2,5.565,2
2024-04-18T09:00:49Z,2,5.589,2
2024-04-18T10:00:49Z,2,5.769,2
2024-04-18T11:00:49Z,2,5.763,2
2024-04-18T12:00:49Z,2,5.786,2
2024-04-18T13:00:49Z,2,5.716,2
2024-04-18T14:00:49Z,2,5.753,2
2024-04-18T15:00:49Z,2,5.73,2
2024-04-18T16:00:49Z,2,5.674,2
2024-04-18T17:00:49Z,2,5.569,2
2024-04-18T18:00:49Z,2,5.514,2
2024-04-18T19:00:49Z,2,5.367,2
2024-04-18T20:00:49Z,2,5.395,2
2024-04-18T21:00:49Z,2,5.395,2
2024-04-18T22:00:49Z,2,5.374,2
2024-04-18T23:00:49Z,2,5.317,2
2024-04-19T00:00:49Z,2,5.271,2
2024-04-19T01:00:49Z,2,5.402,2
2024-04-19T02:00:49Z,2,5.44,2
2024-04-19T03:00:49Z,2,5.439,2
2024-04-19T04:00:49Z,2,5.44,2
2024-04-19T05:00:49Z,2,5.341,2
2024-04-19T06:00:49Z,2,5.368,2
2024-04-19T07:00:49Z,2,5.312,2
2024-04-19T08:00:49Z,2,5.511,2
2024-04-19T09:00:49Z,2,5.669,2
2024-04-19T10:00:49Z,2,5.717,2
2024-04-19T11:00:49Z,2,5.874,2
2024-04-19T12:00:49Z,2,5.859,2
2024-04-19T13:00:49Z,2,5.909,2
2024-04-19T14:00:49Z,2,5.927,2
2024-04-19T15:00:49Z,2,5.954,2
2024-04-19T16:00:49Z,2,5.904,2
2024-04-19T17:00:49Z,2,5.891,2
2024-04-19T18:00:49Z,2,5.853,2
2024-04-19T19:00:49Z,2,5.884,2
2024-04-19T20:00:49Z,2,5.871,2
2024-04-19T21:00:49Z,2,5.869,2
2024-04-19T22:00:49Z,2,5.843,2
2024-04-19T23:00:49Z,2,5.815,2
2024-04-20T00:00:49Z,2,5.838,2
2024-04-20T01:00:49Z,2,5.785,2
2024-04-20T02:00:49Z,2,5.797,2
2024-04-20T03:00:49Z,2,5.719,2
2024-04-20T04:00:49Z,2,5.687,2
2024-04-20T05:00:49Z,2,5.732,2
2024-04-20T06:00:49Z,2,5.724,2
2024-04-20T07:00:49Z,2,5.741,2
2024-04-20T08:00:49Z,2,5.708,2
2024-04-20T09:00:49Z,2,5.768,2
2024-04-20T10:00:49Z,2,5.792,2
2024-04-20T11:00:49Z,2,5.828,2
2024-04-20T12:00:49Z,2,5.918,2
2024-04-20T13:00:49Z,2,5.951,2
2024-04-20T14:00:49Z,2,5.852,2
2024-04-20T15:00:49Z,2,5.882,2
2024-04-20T16:00:49Z,2,5.877,2
2024-04-20T17:00:49Z,2,5.847,2
2024-04-20T18:00:49Z,2,5.953,2
2024-04-20T19:00:49Z,2,5.897,2
2024-04-20T20:00:49Z,2,5.783,2
2024-04-20T21:00:49Z,2,5.913,2
2024-04-20T22:00:49Z,2,5.837,2
2024-04-20T23:00:49Z,2,5.824,2
2024-04-21T00:00:49Z,2,5.803,2
2024-04-21T01:00:49Z,2,5.837,2
2024-04-21T02:00:49Z,2,5.807,2
2024-04-21T03:00:49Z,2,5.828,2
2024-04-21T04:00:49Z,2,5.762,2
2024-04-21T05:00:49Z,2,5.643,2
2024-04-21T06:00:49Z,2,5.682,2
2024-04-21T07:00:49Z,2,5.733,2
2024-04-21T08:00:49Z,2,5.622,2
2024-04-21T09:00:49Z,2,5.643,2
2024-04-21T10:00:49Z,2,5.774,2
2024-04-21T11:00:49Z,2,5.953,2
2024-04-21T12:00:49Z,2,5.813,2
2024-04-21T13:00:49Z,2,5.867,2
2024-04-21T14:00:49Z,2,5.993,2
2024-04-21T15:00:49Z,2,6.03,2
2024-04-21T16:00:49Z,2,6.139,2
2024-04-21T17:00:49Z,2,6.06,2
2024-04-21T18:00:49Z,2,5.985,2
2024-04-21T19:00:49Z,2,5.528,2
2024-04-21T20:00:49Z,2,5.547,2
2024-04-21T21:00:49Z,2,5.383,2
2024-04-21T22:00:49Z,2,5.356,2
2024-04-21T23:00:49Z,2,5.362,2
2024-04-22T00:00:49Z,2,5.401,2
2024-04-22T01:00:49Z,2,5.495,2
2024-04-22T02:00:49Z,2,5.498,2
2024-04-22T03:00:49Z,2,5.505,2
2024-04-22T04:00:49Z,2,5.468,2
2024-04-22T05:00:49Z,2,5.462,2
2024-04-22T06:00:49Z,2,5.463,2
2024-04-22T07:00:49Z,2,5.439,2
2024-04-22T08:00:49Z,2,5.354,2
2024-04-22T09:00:49Z,2,5.253,2
2024-04-22T10:00:49Z,2,5.33,2
2024-04-22T11:00:49Z,2,5.095,2
2024-04-22T12:00:49Z,2,4.982,2
2024-04-22T13:00:49Z,2,4.968,2
2024-04-22T14:00:49Z,2,5.008,2
2024-04-22T15:00:49Z,2,5.019,2
2024-04-22T16:00:49Z,2,4.846,2
2024-04-22T17:00:49Z,2,5.018,2
2024-04-22T18:00:49Z,2,5.008,2
2024-04-22T19:00:49Z,2,4.892,2
2024-04-22T20:00:49Z,2,4.776,2
2024-04-22T21:00:49Z,2,4.724,2
2024-04-22T22:00:49Z,2,4.708,2
2024-04-22T23:00:49Z,2,4.647,2
2024-04-23T00:00:49Z,2,4.619,2
2024-04-23T01:00:49Z,2,4.598,2
2024-04-23T02:00:49Z,2,4.636,2
2024-04-23T03:00:49Z,2,4.7,2
2024-04-23T04:00:49Z,2,4.703,2
2024-04-23T05:00:49Z,2,4.668,2
2024-04-23T06:00:49Z,2,4.672,2
2024-04-23T07:00:49Z,2,4.677,2
2024-04-23T08:00:49Z,2,4.656,2
2024-04-23T09:00:49Z,2,4.683,2
2024-04-23T10:00:49Z,2,4.711,2
2024-04-23T11:00:49Z,2,4.77,2
2024-04-23T12:00:49Z,2,4.745,2
2024-04-23T13:00:49Z,2,4.731,2
2024-04-23T14:00:49Z,2,4.719,2
2024-04-23T15:00:49Z,2,4.764,2
2024-04-23T16:00:49Z,2,4.814,2
2024-04-23T17:00:49Z,2,4.84,2
2024-04-23T18:00:49Z,2,4.85,2
2024-04-23T19:00:49Z,2,4.839,2
2024-04-23T20:00:49Z,2,4.82,2
2024-04-23T21:00:49Z,2,4.859,2
2024-04-23T22:00:49Z,2,4.824,2
2024-04-23T23:00:49Z,2,4.808,2
2024-04-24T00:00:49Z,2,4.766,2
2024-04-24T01:00:49Z,2,4.778,2
2024-04-24T02:00:49Z,2,4.821,2
2024-04-24T03:00:49Z,2,4.795,2
2024-04-24T04:00:49Z,2,4.78,2
2024-04-24T05:00:49Z,2,4.845,2
2024-04-24T06:00:49Z,2,4.809,2
2024-04-24T07:00:49Z,2,4.899,2
2024-04-24T08:00:49Z,2,4.867,2
2024-04-24T09:00:49Z,2,4.874,2
2024-04-24T10:00:49Z,2,4.894,2
2024-04-24T11:00:49Z,2,4.889,2
2024-04-24T12:00:49Z,2,4.887,2
2024-04-24T13:00:49Z,2,5,2
2024-04-24T14:00:49Z,2,4.938,2
2024-04-24T15:00:49Z,2,4.922,2
2024-04-24T16:00:49Z,2,4.946,2
2024-04-24T17:00:49Z,2,4.952,2
2024-04-24T18:00:49Z,2,4.961,2
2024-04-24T19:00:49Z,2,4.957,2
2024-04-24T20:00:49Z,2,5.025,2
2024-04-24T21:00:49Z,2,5.012,2
2024-04-24T22:00:49Z,2,4.96,2
2024-04-24T23:00:49Z,2,4.914,2
2024-04-25T00:00:49Z,2,4.996,2
2024-04-25T01:00:49Z,2,4.934,2
2024-04-25T02:00:49Z,2,4.888,2
2024-04-25T03:00:49Z,2,4.94,2
2024-04-25T04:00:49Z,2,4.989,2
2024-04-25T05:00:49Z,2,4.915,2
2024-04-25T06:00:49Z,2,4.863,2
2024-04-25T07:00:49Z,2,4.848,2
2024-04-25T08:00:49Z,2,4.892,2
2024-04-25T09:00:49Z,2,4.929,2
2024-04-25T10:00:49Z,2,4.917,2
2024-04-25T11:00:49Z,2,4.971,2
2024-04-25T12:00:49Z,2,5.025,2
2024-04-25T13:00:49Z,2,5.03,2
2024-04-25T14:00:49Z,2,4.919,2
2024-04-25T15:00:49Z,2,4.756,2
2024-04-25T16:00:49Z,2,4.794,2
2024-04-25T17:00:49Z,2,4.824,2
2024-04-25T18:00:49Z,2,4.901,2
2024-04-25T19:00:49Z,2,4.904,2
2024-04-25T20:00:49Z,2,4.849,2
2024-04-25T21:00:49Z,2,4.837,2
2024-04-25T22:00:49Z,2,4.809,2
2024-04-25T23:00:49Z,2,4.832,2
2024-04-26T00:00:49Z,2,4.899,2
2024-04-26T01:00:49Z,2,4.923,2
2024-04-26T02:00:49Z,2,5.046,2
2024-04-26T03:00:49Z,2,5.062,2
2024-04-26T04:00:49Z,2,5.113,2
2024-04-26T05:00:49Z,2,5.087,2
2024-04-26T06:00:49Z,2,5.043,2
2024-04-26T07:00:49Z,2,5.001,2
2024-04-26T08:00:49Z,2,4.915,2
2024-04-26T09:00:49Z,2,5.005,2
2024-04-26T10:00:49Z,2,5.141,2
2024-04-26T11:00:49Z,2,5.096,2
2024-04-26T12:00:49Z,2,5.171,2
2024-04-26T13:00:49Z,2,5.146,2
2024-04-26T14:00:49Z,2,5.151,2
2024-04-26T15:00:49Z,2,5.029,2
2024-04-26T16:00:49Z,2,4.952,2
2024-04-26T17:00:49Z,2,4.86,2
2024-04-26T18:00:49Z,2,4.873,2
2024-04-26T19:00:49Z,2,4.819,2
2024-04-26T20:00:49Z,2,4.766,2
2024-04-26T21:00:49Z,2,4.885,2
2024-04-26T22:00:49Z,2,4.877,2
2024-04-26T23:00:49Z,2,5.106,2
2024-04-27T00:00:49Z,2,5.112,2
2024-04-27T01:00:49Z,2,4.768,2
2024-04-27T02:00:49Z,2,4.694,2
2024-04-27T03:00:49Z,2,4.97,2
2024-04-27T04:00:49Z,2,4.993,2
2024-04-27T05:00:49Z,2,5.075,2
2024-04-27T06:00:49Z,2,5.191,2
2024-04-27T07:00:49Z,2,5.218,2
2024-04-27T08:00:49Z,2,5.276,2
2024-04-27T09:00:49Z,2,5.283,2
2024-04-27T10:00:49Z,2,5.319,2
2024-04-27T11:00:49Z,2,5.18,2
2024-04-27T12:00:49Z,2,4.992,2
2024-04-27T13:00:49Z,2,5.061,2
2024-04-27T14:00:49Z,2,5.285,2
2024-04-27T15:00:49Z,2,5.275,2
2024-04-27T16:00:49Z,2,5.254,2
2024-04-27T17:00:49Z,2,5.136,2
2024-04-27T18:00:49Z,2,5.23,2
2024-04-27T19:00:49Z,2,5.336,2
2024-04-27T20:00:49Z,2,5.289,2
2024-04-27T21:00:49Z,2,5.346,2
2024-04-27T22:00:49Z,2,5.326,2
2024-04-27T23:00:49Z,2,5.298,2
2024-04-28T00:00:49Z,2,5.261,2
2024-04-28T01:00:49Z,2,5.196,2
2024-04-28T02:00:49Z,2,5.082,2
2024-04-28T03:00:49Z,2,5.188,2
2024-04-28T04:00:49Z,2,5.12,2
2024-04-28T05:00:49Z,2,5.202,2
2024-04-28T06:00:49Z,2,5.196,2
2024-04-28T07:00:49Z,2,5.215,2
2024-04-28T08:00:49Z,2,5.307,2
2024-04-28T09:00:49Z,2,5.315,2
2024-04-28T10:00:49Z,2,5.305,2
2024-04-28T11:00:49Z,2,5.353,2
2024-04-28T12:00:49Z,2,5.33,2
2024-04-28T13:00:49Z,2,5.299,2
2024-04-28T14:00:49Z,2,4.925,2
2024-04-28T15:00:49Z,2,5.072,2
2024-04-28T16:00:49Z,2,5.37,2
2024-04-28T17:00:49Z,2,5.362,2
2024-04-28T18:00:49Z,2,5.239,2
2024-04-28T19:00:49Z,2,5.336,2
2024-04-28T20:00:49Z,2,5.196,2
2024-04-28T21:00:49Z,2,5.304,2
2024-04-28T22:00:49Z,2,5.265,2
2024-04-28T23:00:49Z,2,5.284,2
2024-04-29T00:00:49Z,2,5.304,2
2024-04-29T01:00:49Z,2,5.248,2
2024-04-29T02:00:49Z,2,5.248,2
2024-04-29T03:00:49Z,2,5.33,2
2024-04-29T04:00:49Z,2,5.297,2
2024-04-29T05:00:49Z,2,5.106,2
2024-04-29T06:00:49Z,2,5.173,2
2024-04-29T07:00:49Z,2,5.118,2
2024-04-29T08:00:49Z,2,5.265,2
2024-04-29T09:00:49Z,2,5.31,2
2024-04-29T10:00:49Z,2,5.159,2
2024-04-29T11:00:49Z,2,5.141,2
2024-04-29T12:00:49Z,2,5.228,2
2024-04-29T13:00:49Z,2,5.191,2
2024-04-29T14:00:49Z,2,5.353,2
2024-04-29T15:00:49Z,2,5.35,2
2024-04-29T16:00:49Z,2,5.433,2
2024-04-29T17:00:49Z,2,5.397,2
2024-04-29T18:00:49Z,2,5.398,2
2024-04-29T19:00:49Z,2,5.385,2
2024-04-29T20:00:49Z,2,5.411,2
2024-04-29T21:00:49Z,2,5.35,2
2024-04-29T22:00:49Z,2,5.32,2
2024-04-29T23:00:49Z,2,5.102,2
2024-04-30T00:00:49Z,2,5.138,2
2024-04-30T01:00:49Z,2,5.055,2
2024-04-30T02:00:49Z,2,5.302,2
2024-04-30T03:00:49Z,2,5.148,2
2024-04-30T04:00:49Z,2,5.143,2
2024-04-30T05:00:49Z,2,5.473,2
2024-04-30T06:00:49Z,2,5.444,2
2024-04-30T07:00:49Z,2,5.408,2
2024-04-30T08:00:49Z,2,5.436,2
2024-04-30T09:00:49Z,2,5.484,2
2024-04-30T10:00:49Z,2,5.477,2
2024-04-30T11:00:49Z,2,5.452,2
2024-04-30T12:00:49Z,2,5.199,2
2024-04-30T13:00:49Z,2,5.585,2
2024-04-30T14:00:49Z,2,5.566,2
2024-04-30T15:00:49Z,2,5.479,2
2024-04-30T16:00:49Z,2,5.448,2
2024-04-30T17:00:49Z,2,5.427,2
2024-04-30T18:00:49Z,2,5.189,2
2024-04-30T19:00:49Z,2,5.2,2
2024-04-30T20:00:49Z,2,5.456,2
2024-04-30T21:00:49Z,2,5.473,2
2024-04-30T22:00:49Z,2,5.455,2
2024-04-30T23:00:49Z,2,5.442,2
2024-05-01T00:00:49Z,2,5.464,2
2024-05-01T01:00:49Z,2,5.471,2
2024-05-01T02:00:49Z,2,5.475,2
2024-05-01T03:00:49Z,2,5.48,2
2024-05-01T04:00:49Z,2,5.47,2
2024-05-01T05:00:49Z,2,5.475,2
2024-05-01T06:00:49Z,2,5.453,2
2024-05-01T07:00:49Z,2,5.407,2
2024-05-01T08:00:49Z,2,5.307,2
2024-05-01T09:00:49Z,2,5.169,2
2024-05-01T10:00:49Z,2,5.11,2
2024-05-01T11:00:49Z,2,5.22,2
2024-05-01T12:00:49Z,2,5.041,2
2024-05-01T13:00:49Z,2,5.156,2
2024-05-01T14:00:49Z,2,5.216,2
2024-05-01T15:00:49Z,2,4.992,2
2024-05-01T16:00:49Z,2,5.035,2
2024-05-01T17:00:49Z,2,5.399,2
2024-05-01T18:00:49Z,2,5.364,2
2024-05-01T19:00:49Z,2,5.377,2
2024-05-01T20:00:49Z,2,5.391,2
2024-05-01T21:00:49Z,2,5.348,2
2024-05-01T22:00:49Z,2,5.395,2
2024-05-01T23:00:49Z,2,5.358,2
2024-05-02T00:00:49Z,2,5.305,2
2024-05-02T01:00:49Z,2,5.302,2
2024-05-02T02:00:49Z,2,5.231,2
2024-05-02T03:00:49Z,2,5.254,2
2024-05-02T04:00:49Z,2,5.248,2
2024-05-02T05:00:49Z,2,5.147,2
2024-05-02T06:00:49Z,2,5.085,2
2024-05-02T07:00:49Z,2,5.335,2
2024-05-02T08:00:49Z,2,5.341,2
2024-05-02T09:00:49Z,2,5.375,2
2024-05-02T10:00:49Z,2,5.383,2
2024-05-02T11:00:49Z,2,5.431,2
2024-05-02T12:00:49Z,2,5.522,2
2024-05-02T13:00:49Z,2,5.531,2
2024-05-02T14:00:49Z,2,5.594,2
2024-05-02T15:00:49Z,2,5.562,2
2024-05-02T16:00:49Z,2,5.496,2
2024-05-02T17:00:49Z,2,5.347,2
2024-05-02T18:00:49Z,2,5.354,2
2024-05-02T19:00:49Z,2,5.351,2
2024-05-02T20:00:49Z,2,5.019,2
2024-05-02T21:00:49Z,2,4.895,2
2024-05-02T22:00:49Z,2,5.066,2
2024-05-02T23:00:49Z,2,5.229,2
2024-05-03T00:00:49Z,2,4.996,2
2024-05-03T01:00:49Z,2,4.855,2
2024-05-03T02:00:49Z,2,4.932,2
2024-05-03T03:00:49Z,2,5.028,2
2024-05-03T04:00:49Z,2,5.047,2
2024-05-03T05:00:49Z,2,5.207,2
2024-05-03T06:00:49Z,2,5.184,2
2024-05-03T07:00:49Z,2,5.241,2
2024-05-03T08:00:49Z,2,5.272,2
2024-05-03T09:00:49Z,2,5.289,2
2024-05-03T10:00:49Z,2,5.232,2
2024-05-03T11:00:49Z,2,5.136,2
2024-05-03T12:00:49Z,2,5.176,2
2024-05-03T13:00:49Z,2,5.165,2
2024-05-03T14:00:49Z,2,5.138,2
2024-05-03T15:00:49Z,2,5.198,2
2024-05-03T16:00:49Z,2,5.115,2
2024-05-03T17:00:49Z,2,5.083,2
2024-05-03T18:00:49Z,2,4.989,2
2024-05-03T19:00:49Z,2,4.823,2
2024-05-03T20:00:49Z,2,4.942,2
2024-05-03T21:00:49Z,2,4.859,2
2024-05-03T22:00:49Z,2,4.866,2
2024-05-03T23:00:49Z,2,4.763,2
2024-05-04T00:00:49Z,2,4.988,2
2024-05-04T01:00:49Z,2,5.101,2
2024-05-04T02:00:49Z,2,4.787,2
2024-05-04T03:00:49Z,2,4.597,2
2024-05-04T04:00:49Z,2,4.752,2
2024-05-04T05:00:49Z,2,4.703,2
2024-05-04T06:00:49Z,2,4.958,2
2024-05-04T07:00:49Z,2,4.654,2
2024-05-04T08:00:49Z,2,4.321,2
2024-05-04T09:00:49Z,2,4.71,2
2024-05-04T10:00:49Z,2,5.046,2
2024-05-04T11:00:49Z,2,5.017,2
2024-05-04T12:00:49Z,2,5.137,2
2024-05-04T13:00:49Z,2,4.782,2
2024-05-04T14:00:49Z,2,4.365,2
2024-05-04T15:00:49Z,2,5.264,2
2024-05-04T16:00:49Z,2,5.32,2
2024-05-04T17:00:49Z,2,5.238,2
2024-05-04T18:00:49Z,2,5.271,2
2024-05-04T19:00:49Z,2,5.275,2
2024-05-04T20:00:49Z,2,5.284,2
2024-05-04T21:00:49Z,2,5.137,2
2024-05-04T22:00:49Z,2,5.141,2
2024-05-04T23:00:49Z,2,5.149,2
2024-05-05T00:00:49Z,2,4.931,2
2024-05-05T01:00:49Z,2,4.999,2
2024-05-05T02:00:49Z,2,4.897,2
2024-05-05T03:00:49Z,2,4.962,2
2024-05-05T04:00:49Z,2,4.977,2
2024-05-05T05:00:49Z,2,4.946,2
2024-05-05T06:00:49Z,2,4.92,2
2024-05-05T07:00:49Z,2,4.973,2
2024-05-05T08:00:49Z,2,5.073,2
2024-05-05T09:00:49Z,2,4.993,2
2024-05-05T10:00:49Z,2,5.205,2
2024-05-05T11:00:49Z,2,5.371,2
2024-05-05T12:00:49Z,2,5.497,2
2024-05-05T13:00:49Z,2,5.446,2
2024-05-05T14:00:49Z,2,5.452,2
2024-05-05T15:00:49Z,2,5.369,2
2024-05-05T16:00:49Z,2,5.437,2
